customer_id,name,gender,age,job_type,income,expenses,credit_history,existing_loans,financing_type,asset_type,asset_value,down_payment,installment_period
6608,Ahmed,Male,58,Government,16129,11877,Average,6134,Murabaha,Car,284221,18076,84
6609,Mohammed,Male,29,Government,8749,8182,Good,49640,Murabaha,Car,235888,44526,36
6610,Sarah,Female,35,Self-employed,11062,12865,Average,0,Murabaha,House,56383,33574,180
6611,Sarah,Male,52,Self-employed,8306,13496,Poor,0,Ijarah,House,25960,36700,300
6612,Khadijah,Male,28,Self-employed,3219,13407,Good,0,Ijarah,Car,463377,44282,84
6613,Mohammed,Male,39,Self-employed,20419,14740,Good,31881,Ijarah,Equipment,389783,26543,12
6614,Fatimah,Male,56,Private,9707,2254,Average,28898,Murabaha,House,425786,39638,300
6615,Mariam,Female,47,Self-employed,17448,14129,Good,0,Ijarah,Car,63731,37388,60
6616,Mariam,Female,33,Private,17352,11187,Good,0,Murabaha,Equipment,356277,39092,36
6617,Sarah,Male,31,Private,5102,12785,Poor,34355,Ijarah,Car,135899,41260,72
6618,Sarah,Male,59,Government,17487,13698,Good,0,Ijarah,Equipment,213303,26227,36
6619,Sarah,Male,22,Government,22701,2401,Good,0,Murabaha,Car,428998,25818,60
6620,Ahmed,Female,40,Government,6046,14671,Average,0,Ijarah,Equipment,92775,3809,60
6621,Fatimah,Male,29,Self-employed,24866,7281,Good,0,Ijarah,Car,362545,21238,60
6622,Aisha,Female,27,Private,21506,4426,Average,0,Murabaha,Car,136011,24983,48
6623,Aisha,Female,33,Private,4420,11745,Average,0,Murabaha,House,199023,7560,240
6624,Mohammed,Male,49,Self-employed,15894,4292,Good,0,Ijarah,House,409769,48045,240
6625,Ahmed,Male,44,Private,6602,4844,Average,13501,Ijarah,Equipment,243667,49817,48
6626,Sarah,Male,35,Private,7571,7138,Good,0,Ijarah,Car,30750,49630,36
6627,Aisha,Female,36,Government,15407,3989,Good,3597,Ijarah,Car,436081,37011,48
6628,Fatimah,Female,45,Government,21791,12399,Good,22426,Murabaha,House,215795,11435,120
6629,Aisha,Male,28,Self-employed,23124,7087,Good,26037,Murabaha,Car,365273,14770,36
6630,Mariam,Female,23,Government,12563,8114,Good,47227,Ijarah,Equipment,346025,24489,24
6631,Fatimah,Male,43,Self-employed,20342,8775,Average,20402,Ijarah,Equipment,225420,5331,24
6632,Ahmed,Male,34,Government,3607,3495,Average,0,Murabaha,Car,399628,9330,36
6633,Aisha,Female,36,Self-employed,9872,12454,Good,0,Ijarah,House,363537,36700,120
6634,Sarah,Female,32,Private,17532,1892,Average,0,Ijarah,Equipment,331927,9292,48
6635,Ahmed,Female,33,Private,7403,2514,Average,0,Ijarah,House,128875,46746,240
6636,Mariam,Female,21,Private,10829,2350,Good,0,Ijarah,House,464876,14413,180
6637,Ali,Male,46,Self-employed,6359,14845,Average,0,Ijarah,Equipment,276414,23278,60
6638,Sarah,Male,36,Private,7752,11528,Average,0,Ijarah,Car,475648,35124,72
6639,Ahmed,Male,46,Private,24231,4837,Good,0,Ijarah,Car,462285,28548,84
6640,Mohammed,Female,56,Government,21235,11877,Average,29601,Murabaha,House,179041,6400,240
6641,Aisha,Male,42,Government,5013,14944,Good,0,Ijarah,Car,75714,47754,72
6642,Sarah,Female,33,Government,11507,3798,Good,0,Ijarah,House,271849,28673,300
6643,Khadijah,Female,57,Self-employed,21944,3070,Good,0,Ijarah,House,225398,45057,120
6644,Sarah,Female,50,Government,13043,1740,Average,16689,Murabaha,House,183606,41364,180
6645,Ali,Male,39,Self-employed,19483,5844,Good,0,Ijarah,Car,385090,9473,60
6646,Ahmed,Female,21,Self-employed,10174,8708,Good,0,Murabaha,Equipment,149663,28091,60
6647,Mariam,Female,21,Government,13626,12061,Good,14945,Murabaha,Car,393003,41801,60
6648,Khadijah,Female,57,Private,8790,4065,Good,0,Ijarah,Equipment,359917,27213,48
6649,Ali,Female,34,Private,21840,13672,Good,3327,Ijarah,Equipment,496260,10818,36
6650,Mohammed,Female,55,Private,18874,6798,Average,0,Ijarah,Car,475747,23736,36
6651,Mariam,Female,38,Private,7087,4170,Poor,0,Murabaha,Equipment,244160,28068,24
6652,Mariam,Female,25,Government,9376,6594,Good,0,Murabaha,Equipment,194673,14395,60
6653,Sarah,Female,54,Private,22735,13189,Good,0,Ijarah,Car,387188,34614,48
6654,Aisha,Female,30,Private,13328,11482,Average,0,Murabaha,Car,174502,44686,72
6655,Khadijah,Female,35,Private,12039,8531,Good,49230,Ijarah,House,425571,6676,240
6656,Aisha,Female,52,Self-employed,22440,11562,Poor,0,Ijarah,Car,313845,28564,72
6657,Mariam,Female,45,Government,14407,8387,Good,11616,Ijarah,Car,237525,20969,84
6658,Ahmed,Male,50,Private,22814,7663,Average,0,Ijarah,House,43013,31698,300
6659,Ahmed,Male,26,Government,6814,11786,Good,0,Murabaha,Equipment,287901,18530,12
6660,Mohammed,Female,22,Government,17598,14736,Average,36975,Ijarah,House,128090,10216,240
6661,Ali,Female,46,Government,23284,1666,Good,29331,Murabaha,Car,47942,47408,36
6662,Khadijah,Female,54,Government,9796,7274,Good,0,Ijarah,Car,485507,17623,84
6663,Mohammed,Male,44,Private,7018,5839,Good,0,Ijarah,Car,117905,48545,84
6664,Ali,Male,57,Self-employed,14992,5544,Average,0,Murabaha,Equipment,450347,37589,24
6665,Fatimah,Male,50,Government,23938,14466,Good,0,Murabaha,House,449639,26257,300
6666,Fatimah,Female,52,Government,23836,4593,Average,0,Murabaha,Car,458388,14607,48
6667,Ali,Female,27,Private,13249,4458,Good,7132,Ijarah,House,87237,1345,120
6668,Ahmed,Female,53,Private,13397,14062,Good,0,Ijarah,Car,417219,38175,84
6669,Ahmed,Female,49,Private,8643,3451,Poor,16035,Ijarah,Equipment,389066,41873,36
6670,Fatimah,Male,46,Self-employed,15803,5952,Average,0,Murabaha,Equipment,39834,39618,24
6671,Mariam,Female,26,Government,19756,2427,Average,32091,Murabaha,House,90659,18781,120
6672,Ahmed,Male,50,Self-employed,14387,8180,Average,24975,Murabaha,Equipment,190405,23636,36
6673,Aisha,Male,36,Self-employed,20841,7586,Poor,0,Murabaha,Car,278104,20290,48
6674,Mariam,Female,56,Government,13951,11676,Poor,0,Ijarah,Equipment,317554,29515,60
6675,Ahmed,Male,22,Government,14405,10457,Average,0,Murabaha,Car,121790,7792,72
6676,Ali,Male,27,Government,22508,14453,Good,0,Murabaha,Car,67042,38412,48
6677,Sarah,Male,58,Self-employed,18105,5336,Average,0,Ijarah,Equipment,380770,38900,36
6678,Ali,Male,35,Self-employed,24775,9498,Good,13197,Ijarah,Car,62875,5521,72
6679,Ahmed,Female,42,Government,9861,4320,Good,0,Ijarah,Car,320762,12269,60
6680,Ali,Female,21,Private,17015,5396,Good,0,Murabaha,Car,361414,35227,36
6681,Khadijah,Male,24,Private,12307,3430,Good,22375,Murabaha,Equipment,280026,10133,48
6682,Fatimah,Female,38,Government,6180,8705,Good,8271,Murabaha,Equipment,94486,19789,60
6683,Sarah,Male,21,Private,22496,9661,Poor,0,Ijarah,Car,199247,15812,48
6684,Mariam,Female,41,Private,5098,2990,Average,22573,Murabaha,House,20160,28983,180
6685,Mariam,Female,53,Self-employed,3108,11697,Average,0,Murabaha,House,233364,14338,300
6686,Khadijah,Female,48,Self-employed,15911,11529,Average,0,Murabaha,House,60744,44428,120
6687,Khadijah,Female,27,Government,19629,3533,Good,0,Murabaha,Equipment,250571,4466,24
6688,Ahmed,Female,57,Private,11011,10947,Good,0,Ijarah,House,61483,7187,180
6689,Ahmed,Male,52,Private,13658,2918,Good,13126,Ijarah,Car,309531,26126,84
6690,Mariam,Female,21,Self-employed,6039,13723,Good,34060,Murabaha,Equipment,288308,22614,12
6691,Khadijah,Male,33,Government,21758,2596,Good,0,Ijarah,Equipment,83849,20083,24
6692,Khadijah,Male,58,Self-employed,11812,4356,Average,12759,Murabaha,Equipment,394020,46889,48
6693,Mariam,Female,45,Government,13415,3876,Poor,121,Ijarah,House,443160,4811,180
6694,Mohammed,Male,24,Self-employed,17748,2371,Average,2336,Ijarah,Equipment,403312,28682,36
6695,Mohammed,Female,24,Self-employed,7087,8766,Good,36463,Ijarah,Car,275508,22948,60
6696,Aisha,Male,27,Self-employed,22160,13641,Good,0,Murabaha,Equipment,394818,8838,48
6697,Fatimah,Male,40,Private,15043,5635,Good,27414,Murabaha,House,321610,15702,120
6698,Khadijah,Female,51,Government,6601,4652,Good,18731,Ijarah,House,462278,43141,300
6699,Ali,Female,38,Private,7225,12226,Average,0,Murabaha,House,345499,24425,240
6700,Sarah,Female,50,Private,8933,12154,Average,22226,Murabaha,House,54049,13246,240
6701,Mohammed,Female,44,Government,22704,1029,Good,0,Ijarah,House,335253,29141,120
6702,Mariam,Male,43,Government,11062,1611,Good,0,Ijarah,Car,50101,15481,72
6703,Ahmed,Female,53,Private,9008,13348,Average,0,Murabaha,Car,124261,27109,60
6704,Khadijah,Male,32,Self-employed,14162,2456,Poor,39748,Ijarah,Car,309060,25867,48
6705,Ali,Male,29,Private,4649,10391,Good,36669,Murabaha,Car,46776,39715,84
6706,Sarah,Male,56,Private,13681,1223,Good,0,Ijarah,Equipment,73119,28097,36
6707,Ali,Male,33,Self-employed,18388,3081,Poor,47667,Ijarah,House,50217,41506,240
6708,Aisha,Male,33,Self-employed,4682,11800,Good,32036,Ijarah,Car,128076,17237,84
6709,Ali,Male,59,Government,8102,14617,Good,765,Murabaha,Equipment,147100,20912,36
6710,Ahmed,Female,58,Self-employed,24658,14886,Good,0,Ijarah,House,244850,18198,240
6711,Mohammed,Male,29,Private,20619,9651,Average,29266,Murabaha,Car,273121,9933,60
6712,Ali,Male,53,Self-employed,20237,12002,Average,40101,Ijarah,House,68458,10480,300
6713,Sarah,Male,34,Self-employed,18737,14872,Average,0,Murabaha,Equipment,355951,11651,36
6714,Mohammed,Female,21,Self-employed,17694,9960,Good,0,Murabaha,Equipment,378292,22851,12
6715,Aisha,Female,57,Self-employed,13070,4499,Good,19334,Murabaha,Car,64708,49879,84
6716,Aisha,Male,52,Private,16092,6797,Good,0,Ijarah,Equipment,116679,21109,24
6717,Fatimah,Female,45,Government,17348,7259,Average,0,Murabaha,Car,223079,40990,60
6718,Ahmed,Male,21,Self-employed,9797,14864,Average,0,Murabaha,Equipment,310455,7525,48
6719,Mohammed,Female,43,Private,7731,14574,Average,1869,Murabaha,Car,227477,18259,36
6720,Aisha,Male,26,Government,22349,14843,Poor,38670,Murabaha,House,297861,44804,300
6721,Aisha,Female,40,Self-employed,17866,7765,Good,12725,Ijarah,House,160680,17954,240
6722,Mohammed,Female,57,Private,7450,7738,Good,0,Murabaha,House,210450,3936,300
6723,Ali,Female,53,Private,7496,1814,Good,32163,Ijarah,Equipment,171073,46772,48
6724,Mariam,Male,25,Self-employed,16748,10580,Good,756,Ijarah,Equipment,355674,41793,60
6725,Sarah,Male,59,Private,10537,11582,Average,2690,Murabaha,Car,105609,36862,48
6726,Ali,Male,25,Government,7075,5427,Good,0,Murabaha,Equipment,194277,42567,48
6727,Sarah,Female,54,Government,7772,13986,Average,34455,Ijarah,Equipment,496903,25132,60
6728,Aisha,Female,54,Government,7957,7474,Good,0,Ijarah,House,160723,8560,180
6729,Aisha,Male,46,Self-employed,10048,12920,Good,5434,Ijarah,Equipment,322686,49702,48
6730,Ahmed,Female,37,Private,19464,11470,Good,0,Murabaha,House,29029,25062,240
6731,Mohammed,Male,24,Self-employed,21260,1509,Good,0,Murabaha,Equipment,444835,34109,48
6732,Khadijah,Male,24,Private,14157,11843,Average,0,Ijarah,Equipment,178481,2721,48
6733,Aisha,Male,30,Private,6722,2540,Average,0,Ijarah,Car,179872,28708,60
6734,Sarah,Male,56,Self-employed,24632,10133,Good,0,Ijarah,Equipment,272553,22083,24
6735,Sarah,Female,52,Private,8749,14672,Good,43343,Ijarah,House,216630,49593,180
6736,Mariam,Female,56,Private,12050,2206,Average,0,Murabaha,Equipment,347162,17416,24
6737,Mariam,Female,40,Self-employed,19034,8959,Good,0,Ijarah,Car,88579,37041,60
6738,Ali,Male,36,Self-employed,14995,13731,Good,41675,Murabaha,Equipment,310560,33905,24
6739,Ali,Female,44,Government,18964,5797,Poor,0,Murabaha,Car,293571,48020,36
6740,Aisha,Male,29,Government,10315,14696,Average,10396,Murabaha,Equipment,81887,9097,36
6741,Aisha,Male,48,Self-employed,6330,14820,Average,0,Ijarah,Car,105918,8037,72
6742,Fatimah,Male,33,Self-employed,3545,7500,Good,0,Murabaha,House,185077,29041,240
6743,Sarah,Male,28,Government,20072,9602,Average,0,Murabaha,Equipment,471325,18386,12
6744,Ahmed,Male,33,Private,7575,8159,Average,0,Ijarah,Equipment,418069,30495,60
6745,Mohammed,Male,32,Government,17638,13739,Good,0,Murabaha,House,275351,43388,300
6746,Mohammed,Female,40,Government,18542,5897,Good,0,Ijarah,Equipment,294398,5495,12
6747,Mariam,Female,42,Self-employed,9852,14190,Good,0,Ijarah,Car,89221,9135,60
6748,Mohammed,Female,31,Private,3076,2752,Average,0,Murabaha,Car,262269,26145,60
6749,Sarah,Female,55,Private,14272,7932,Average,0,Murabaha,House,495805,24960,240
6750,Ali,Male,28,Self-employed,11338,13862,Good,0,Murabaha,Equipment,187060,36330,36
6751,Ahmed,Male,34,Self-employed,13288,10650,Average,49418,Murabaha,House,468053,2752,300
6752,Mohammed,Female,58,Private,23741,5972,Poor,28446,Murabaha,Car,40758,36690,36
6753,Sarah,Female,53,Government,19669,3120,Average,27848,Murabaha,House,293157,40368,180
6754,Khadijah,Female,38,Private,3408,7827,Good,18632,Ijarah,House,447939,31723,300
6755,Aisha,Female,30,Private,12615,13512,Good,0,Murabaha,House,199139,7635,120
6756,Fatimah,Female,25,Private,23541,5583,Good,0,Ijarah,Car,232290,49958,84
6757,Fatimah,Female,25,Government,22637,10198,Average,0,Ijarah,Car,105658,15325,72
6758,Mohammed,Female,57,Government,8707,7505,Average,0,Murabaha,Car,321204,29049,84
6759,Ali,Female,21,Government,5363,9384,Good,4828,Ijarah,Equipment,268247,20049,60
6760,Fatimah,Male,34,Self-employed,11405,5240,Good,0,Ijarah,Equipment,448486,6253,12
6761,Fatimah,Male,36,Self-employed,17585,13903,Average,0,Ijarah,House,198707,21802,180
6762,Mariam,Male,29,Government,5050,4249,Good,0,Ijarah,Equipment,123409,15767,24
6763,Fatimah,Male,47,Government,4051,8253,Good,0,Murabaha,Equipment,130104,37733,60
6764,Fatimah,Female,33,Government,9533,14202,Good,0,Murabaha,Equipment,419642,33977,36
6765,Mohammed,Male,56,Self-employed,12218,12028,Good,0,Ijarah,Car,159304,18318,84
6766,Mariam,Female,58,Self-employed,11985,4019,Good,0,Ijarah,Car,497166,35176,60
6767,Sarah,Male,52,Private,8345,12360,Poor,11196,Ijarah,Equipment,444547,36500,48
6768,Ahmed,Female,41,Self-employed,18270,10913,Good,49121,Murabaha,House,294879,12592,120
6769,Ahmed,Female,48,Self-employed,14657,1025,Average,18832,Murabaha,Equipment,94367,37651,24
6770,Ali,Male,21,Private,17011,6032,Poor,21263,Ijarah,House,60824,16447,180
6771,Sarah,Male,30,Private,3765,3108,Good,0,Murabaha,House,80559,38859,300
6772,Aisha,Female,58,Self-employed,13636,2438,Average,0,Murabaha,Equipment,278375,1896,60
6773,Khadijah,Female,41,Government,5561,14326,Good,35342,Ijarah,House,120094,21410,120
6774,Ahmed,Female,53,Self-employed,19570,2003,Good,0,Ijarah,Equipment,421351,966,12
6775,Khadijah,Male,40,Government,22892,2750,Average,25279,Ijarah,Car,48785,43970,60
6776,Ahmed,Male,33,Government,4802,5257,Good,3751,Murabaha,Car,110221,3544,36
6777,Mariam,Female,52,Government,12590,10600,Good,42994,Murabaha,Car,51403,36018,72
6778,Ahmed,Male,35,Self-employed,4211,5468,Good,0,Murabaha,House,429223,39500,240
6779,Mariam,Female,55,Government,20192,7864,Good,0,Ijarah,Car,125390,25111,48
6780,Mariam,Male,33,Self-employed,17667,10150,Average,5971,Murabaha,Car,134197,46435,48
6781,Ali,Male,57,Government,16279,12540,Poor,0,Ijarah,Car,387722,17670,36
6782,Fatimah,Male,49,Government,13579,8473,Good,40111,Murabaha,House,105746,40854,300
6783,Ali,Male,51,Self-employed,5587,14612,Good,0,Ijarah,Equipment,274345,35579,48
6784,Mariam,Male,54,Government,10209,2035,Good,33683,Ijarah,Car,282888,34938,60
6785,Mariam,Female,25,Self-employed,5142,7622,Poor,0,Ijarah,Car,165109,45263,36
6786,Ahmed,Female,50,Government,15505,4179,Good,33461,Ijarah,Car,264580,19428,48
6787,Sarah,Male,46,Private,4220,7017,Average,0,Murabaha,House,44238,32363,120
6788,Fatimah,Female,35,Private,10392,1958,Good,45536,Ijarah,Equipment,283113,37245,24
6789,Sarah,Female,53,Private,22555,10593,Poor,0,Murabaha,House,238248,11518,180
6790,Sarah,Male,45,Private,4930,13931,Good,0,Murabaha,Equipment,285731,12366,48
6791,Sarah,Female,21,Government,14886,11754,Good,1313,Ijarah,House,358036,14242,300
6792,Fatimah,Male,32,Private,24068,13441,Average,0,Ijarah,Equipment,84013,24318,12
6793,Sarah,Female,55,Self-employed,23052,9696,Good,21927,Murabaha,Equipment,251277,47437,12
6794,Fatimah,Female,59,Self-employed,11696,7175,Good,16733,Murabaha,House,480229,9155,240
6795,Khadijah,Female,47,Government,19488,1918,Good,0,Ijarah,Car,481577,13857,84
6796,Mariam,Female,37,Private,10430,9513,Average,47025,Ijarah,Equipment,370740,37712,36
6797,Aisha,Female,44,Private,18094,6029,Poor,7592,Ijarah,House,302743,9589,120
6798,Ahmed,Female,39,Government,10926,6718,Good,21981,Ijarah,House,196146,4702,240
6799,Mohammed,Female,53,Private,6995,6851,Average,24070,Murabaha,House,393774,20932,120
6800,Sarah,Male,46,Government,22014,4382,Good,0,Ijarah,Equipment,160736,17496,36
6801,Ali,Male,29,Self-employed,9918,7345,Good,37853,Murabaha,Car,302176,28176,36
6802,Khadijah,Male,43,Government,24008,4454,Average,33389,Ijarah,Car,490612,23347,60
6803,Ali,Male,47,Government,15014,2680,Good,0,Ijarah,House,374884,31312,300
6804,Mohammed,Female,31,Private,5043,2540,Good,0,Murabaha,House,354022,26937,120
6805,Fatimah,Female,35,Private,17435,14274,Good,0,Murabaha,Car,87611,2374,48
6806,Mohammed,Female,45,Self-employed,21912,7864,Average,23770,Ijarah,Car,221811,13809,72
6807,Ali,Male,58,Self-employed,14966,9427,Poor,0,Ijarah,Car,403814,4208,48
6808,Mariam,Male,29,Self-employed,21074,14858,Good,34877,Ijarah,House,483446,41712,120
6809,Mariam,Male,45,Government,6834,7994,Good,41161,Ijarah,Car,489613,23700,60
6810,Mohammed,Female,47,Government,19039,10619,Good,0,Murabaha,House,234525,7850,300
6811,Mariam,Male,33,Private,8921,1138,Average,38995,Murabaha,House,299707,40481,120
6812,Ahmed,Female,47,Self-employed,13478,2582,Poor,18179,Ijarah,House,478305,30505,300
6813,Mohammed,Male,36,Government,21524,8155,Good,0,Murabaha,Car,192751,28105,60
6814,Sarah,Female,36,Government,18428,4121,Average,33993,Ijarah,Equipment,63401,9716,24
6815,Ahmed,Male,35,Government,4856,14034,Good,35437,Ijarah,Car,463685,16336,72
6816,Sarah,Female,48,Self-employed,14416,7800,Average,40603,Ijarah,Equipment,467614,542,12
6817,Aisha,Male,51,Private,3333,12005,Good,19651,Murabaha,Equipment,196554,25684,48
6818,Aisha,Male,29,Private,7708,6860,Average,19626,Murabaha,Equipment,112873,9993,60
6819,Mohammed,Female,46,Self-employed,21547,6160,Good,0,Murabaha,House,101358,39070,180
6820,Ahmed,Female,57,Self-employed,5090,13224,Good,0,Ijarah,Car,498639,17360,72
6821,Mariam,Male,56,Private,13272,12656,Good,0,Murabaha,House,120580,34143,240
6822,Ahmed,Female,30,Government,18292,2779,Average,0,Ijarah,Car,128481,497,84
6823,Aisha,Male,58,Self-employed,6277,5194,Good,0,Ijarah,House,478041,1704,300
6824,Mohammed,Female,26,Government,7283,14944,Good,0,Murabaha,Car,209098,39349,72
6825,Khadijah,Male,47,Government,22328,7192,Good,0,Ijarah,Equipment,86633,22883,12
6826,Fatimah,Female,28,Private,21122,8170,Good,0,Ijarah,House,430031,34891,300
6827,Fatimah,Male,46,Private,19902,10713,Poor,0,Murabaha,Car,110117,6345,36
6828,Fatimah,Male,44,Government,3926,6261,Average,0,Ijarah,Car,169805,31732,72
6829,Mariam,Male,31,Self-employed,4660,5611,Good,0,Ijarah,Car,248101,47955,48
6830,Ahmed,Female,44,Private,16738,8407,Good,0,Murabaha,Car,133228,4452,84
6831,Mariam,Male,29,Government,8821,8763,Good,35086,Murabaha,House,360022,17301,180
6832,Aisha,Female,23,Government,18002,8143,Average,29722,Murabaha,House,163337,6134,300
6833,Fatimah,Female,27,Self-employed,4436,8163,Average,0,Murabaha,Equipment,180080,33064,60
6834,Aisha,Female,32,Self-employed,3560,11048,Good,8654,Murabaha,Car,91531,38197,72
6835,Ahmed,Male,48,Government,6364,2765,Average,10780,Murabaha,Equipment,62482,9483,24
6836,Aisha,Female,50,Private,11371,7858,Average,8132,Ijarah,Equipment,320313,24604,12
6837,Khadijah,Female,54,Self-employed,18658,10848,Good,18015,Ijarah,Equipment,389728,24001,36
6838,Mariam,Female,49,Government,4397,3693,Good,0,Murabaha,House,412760,33407,300
6839,Mohammed,Male,53,Government,9317,11782,Good,28794,Murabaha,House,112766,42764,300
6840,Aisha,Female,30,Self-employed,19299,10900,Good,38142,Ijarah,Equipment,473346,18788,12
6841,Aisha,Female,34,Self-employed,9247,10447,Good,0,Ijarah,House,247669,28755,300
6842,Mohammed,Female,53,Self-employed,14904,11493,Average,31105,Murabaha,Equipment,426492,15423,12
6843,Ahmed,Female,24,Private,11632,2181,Good,25451,Murabaha,Equipment,368678,4385,24
6844,Ahmed,Male,22,Self-employed,16243,7789,Good,0,Murabaha,House,124294,31324,180
6845,Mariam,Male,51,Government,23230,4484,Poor,7533,Murabaha,Equipment,331510,47812,24
6846,Aisha,Female,46,Private,12595,5457,Average,11750,Murabaha,Car,235869,6310,60
6847,Khadijah,Female,38,Government,15681,1426,Good,48004,Ijarah,House,107037,18389,240
6848,Fatimah,Female,24,Private,12940,6754,Poor,0,Ijarah,House,487671,2539,300
6849,Khadijah,Female,42,Self-employed,19129,3588,Good,10308,Ijarah,Equipment,188394,10446,36
